"","id","ar_typ_","county_1","region","ALAND","AWATER"
"951","Jefferson-Inner","Inner","Jefferson","Northeast",76231954730,338603126
"952","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"953","Washington-Outer","Outer","Washington","Portland Metro",7837455373,126207074
"954","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"955","Gilliam-Outer","Outer","Gilliam","Northeast",76231954730,338603126
"956","Union-Center","Center","Union","Northeast",76231954730,338603126
"957","Klamath-Inner","Inner","Klamath","Southeast",88327640728,1422765901
"958","Union-Center","Center","Union","Northeast",76231954730,338603126
"959","Union-Center","Center","Union","Northeast",76231954730,338603126
"960","Union-Center","Center","Union","Northeast",76231954730,338603126
"961","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"962","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"963","Yamhill-Center","Center","Yamhill","Willamette Valley",26303551596,535237434
"964","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"965","Klamath-Outer","Outer","Klamath","Southeast",88327640728,1422765901
"966","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"967","Klamath-Fringe","Fringe","Klamath","Southeast",88327640728,1422765901
"968","Klamath-Outer","Outer","Klamath","Southeast",88327640728,1422765901
"969","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"970","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"971","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"972","Tillamook-Outer","Outer","Tillamook","North Coast",9245287925,1890452492
"973","Klamath-Center","Center","Klamath","Southeast",88327640728,1422765901
"974","Union-Inner","Inner","Union","Northeast",76231954730,338603126
"975","Tillamook-Inner","Inner","Tillamook","North Coast",9245287925,1890452492
"976","Tillamook-Outer","Outer","Tillamook","North Coast",9245287925,1890452492
"977","Baker-Center","Center","Baker","Northeast",76231954730,338603126
"978","Josephine-Center","Center","Josephine","Southwest",32846296458,1783626345
"979","Lane-Outer","Outer","Lane","Willamette Valley",26303551596,535237434
"980","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"981","Josephine-Center","Center","Josephine","Southwest",32846296458,1783626345
"982","Josephine-Fringe","Fringe","Josephine","Southwest",32846296458,1783626345
"983","Josephine-Outer","Outer","Josephine","Southwest",32846296458,1783626345
"984","Josephine-Fringe","Fringe","Josephine","Southwest",32846296458,1783626345
"985","Josephine-Fringe","Fringe","Josephine","Southwest",32846296458,1783626345
"986","Josephine-Outer","Outer","Josephine","Southwest",32846296458,1783626345
"987","Josephine-Center","Center","Josephine","Southwest",32846296458,1783626345
"988","Josephine-Fringe","Fringe","Josephine","Southwest",32846296458,1783626345
"989","Josephine-Outer","Outer","Josephine","Southwest",32846296458,1783626345
"990","Josephine-Center","Center","Josephine","Southwest",32846296458,1783626345
"991","Josephine-Outer","Outer","Josephine","Southwest",32846296458,1783626345
"992","Josephine-Center","Center","Josephine","Southwest",32846296458,1783626345
"993","Josephine-Inner","Inner","Josephine","Southwest",32846296458,1783626345
"994","Lake-Outer","Outer","Lake","Southeast",88327640728,1422765901
"995","Columbia-Center","Center","Columbia","North Coast",9245287925,1890452492
"996","Columbia-Fringe","Fringe","Columbia","North Coast",9245287925,1890452492
"997","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"998","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"999","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1000","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1001","Baker-Fringe","Fringe","Baker","Northeast",76231954730,338603126
"1002","Multnomah-Outer","Outer","Multnomah","Portland Metro",7837455373,126207074
"1003","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1004","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1005","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1006","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1007","Multnomah-Center","Center","Multnomah","Portland Metro",7837455373,126207074
"1008","Baker-Center","Center","Baker","Northeast",76231954730,338603126
"1009","Baker-Outer","Outer","Baker","Northeast",76231954730,338603126
"1010","Baker-Fringe","Fringe","Baker","Northeast",76231954730,338603126
"1011","Baker-Fringe","Fringe","Baker","Northeast",76231954730,338603126
"1012","Union-Fringe","Fringe","Union","Northeast",76231954730,338603126
"1013","Polk-Outer","Outer","Polk","Willamette Valley",26303551596,535237434
"1014","Polk-Outer","Outer","Polk","Willamette Valley",26303551596,535237434
"1015","Grant-Outer","Outer","Grant","Northeast",76231954730,338603126
"1016","Union-Fringe","Fringe","Union","Northeast",76231954730,338603126
"1017","Union-Center","Center","Union","Northeast",76231954730,338603126
"1018","Union-Fringe","Fringe","Union","Northeast",76231954730,338603126
"1019","Union-Fringe","Fringe","Union","Northeast",76231954730,338603126
"1020","Union-Fringe","Fringe","Union","Northeast",76231954730,338603126
"1021","Union-Inner","Inner","Union","Northeast",76231954730,338603126
"1022","Union-Fringe","Fringe","Union","Northeast",76231954730,338603126
"1023","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1024","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"1025","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"1026","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"1027","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1028","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"1029","Marion-Center","Center","Marion","Willamette Valley",26303551596,535237434
"1030","Marion-Outer","Outer","Marion","Willamette Valley",26303551596,535237434
"1031","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1032","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1033","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1034","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"1035","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1036","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1037","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1038","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"1039","Clackamas-Fringe","Fringe","Clackamas","Portland Metro",7837455373,126207074
"1040","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"1041","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"1042","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1043","Wasco-Center","Center","Wasco","Northeast",76231954730,338603126
"1044","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1045","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1046","Benton-Center","Center","Benton","Willamette Valley",26303551596,535237434
"1047","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1048","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1049","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1050","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1051","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1052","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1053","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1054","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1055","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1056","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1057","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1058","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1059","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1060","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1061","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1062","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1063","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1064","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1065","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"1066","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1067","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1068","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1069","Linn-Outer","Outer","Linn","Willamette Valley",26303551596,535237434
"1070","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1071","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1072","Washington-Inner","Inner","Washington","Portland Metro",7837455373,126207074
"1073","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1074","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1075","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1076","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1077","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1078","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1079","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1080","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1081","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1082","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1083","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1084","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1085","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1086","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1087","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1088","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1089","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1090","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1091","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1092","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1093","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1094","Clackamas-Inner","Inner","Clackamas","Portland Metro",7837455373,126207074
"1095","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1096","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1097","Washington-Outer","Outer","Washington","Portland Metro",7837455373,126207074
"1098","Washington-Center","Center","Washington","Portland Metro",7837455373,126207074
"1099","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"1100","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"1101","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"1102","Lane-Fringe","Fringe","Lane","Willamette Valley",26303551596,535237434
"1103","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1104","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1105","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1106","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1107","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1108","Clackamas-Center","Center","Clackamas","Portland Metro",7837455373,126207074
"1109","Lane-Center","Center","Lane","Willamette Valley",26303551596,535237434
"1110","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1111","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1112","Jackson-Outer","Outer","Jackson","Southwest",32846296458,1783626345
"1113","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1114","Jackson-Center","Center","Jackson","Southwest",32846296458,1783626345
"1115","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"1116","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1117","Jackson-Inner","Inner","Jackson","Southwest",32846296458,1783626345
"1118","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1119","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1120","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1121","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
"1122","Jackson-Fringe","Fringe","Jackson","Southwest",32846296458,1783626345
